INFO:__main__:Namespace(model_name_or_path='/data1/home/lmy/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3-8B-Instruct/', dataset='hotpotqa', data_path='data/hotpotqa', fewshot=8, sample=1000, shuffle=False, generate_max_length=128, query_formulation='real_words', retrieve_keep_top_k=35, output_dir='result/hotpotqa_online_alpha1_parallel/shard_4', retriever='BM25', es_index_name='wiki', retrieve_topk=3, hallucination_threshold=1.0, check_real_words=True, use_counter=True, thres_abs=False, online_detection=True, config_path='config_hotpotqa_online.json', run_dir='result/hotpotqa_online_alpha1_parallel', shard_index=4, num_shards=8)
INFO:data:Loading HotpotQA from data/hotpotqa
doc1:Nation Tour alongside Chesney, Zac Brown Band, and Eli Young Band. In December, Eric was honored as one of the CMT Artists of the Year Awards; his award was presented by Kid Rock and he received a video message of congratulations from Metallica's James Hetfield. On October 22, 2013, Church released a new single titled ""The Outsiders"". His fourth studio album, also titled ""The Outsiders"", was released on February 11, 2014. This album, as with Church's previous three, was produced by Jay Joyce and released on the EMI Records Nashville label. It was followed in January 2014 by ""Give Me
doc2:ten some-odd surefire number one singles he decided, alongside producer Jay Joyce, to not include on the album."" Bernstein also wrote that """"The Outsiders"" [album] is at its best when it lets the songs market themselves."" At ""Spin"", Michael Robbins rated the album a nine out of ten, commenting that ""mostly, this is the kind of record critics imagine Kanye keeps making: a freakish statement of confidence and power from an artist in full command of his gifts."" PopMatters' Anthony Easton rated the album a seven out of a ten, stating that ""Church is so good at the commercial that
Current sentence length: 2
Current sentence length: 3
Current sentence length: 4
Current sentence length: 5
Current sentence length: 6
Current sentence length: 6
Current sentence length: 6
Current sentence length: 2
Current sentence length: 3
Current sentence length: 4
Current sentence length: 5
Current sentence length: 6
Current sentence length: 7
Current sentence length: 8
Current sentence length: 9
Current sentence length: 10
Current sentence length: 11
Current sentence length: 12
Current sentence length: 13
 85%|████████▍ | 106/125 [49:39<09:32, 30.12s/it] 86%|████████▌ | 107/125 [50:04<08:34, 28.60s/it]Current sentence length: 13
Current sentence length: 14
Current sentence length: 15
Current sentence length: 16
Current sentence length: 17
Current sentence length: 18
Current sentence length: 18
question What  song  written  by  Jimmy  Webb  inspired  the  name  of  a  supergroup  including  Johnny  Cash ?
ques_atten.shape: torch.Size([1, 16])
text_atten.shape: torch.Size([1, 17])
torch.Size([1])
doc0:version, which was released on his 1979 album ""Highwayman"". In 1985, the song became the inspiration for the naming of the supergroup The Highwaymen, which featured Johnny Cash, Waylon Jennings, Willie Nelson, and Kris Kristofferson. Their first album, ""Highwayman"", became a number one platinum-selling album, and their version of the song went to number one on the Hot Country Songs ""Billboard"" chart in a twenty-week run. Their version earned Webb a Grammy Award for Best Country Song in 1986. The song has since been recorded by other artists. Webb himself included a different version on his 1996 album ""Ten Easy
doc1:nominated for an Academy Award for Best Original Song Score. ""Music from Songwriter"" (an album of duets between Nelson and Kristofferson) was a massive country success. Nelson and Kristofferson continued their partnership, and added Waylon Jennings and Johnny Cash to form the supergroup The Highwaymen. Their first album, ""Highwayman,"" was a huge success, and the supergroup continued working together for a time. The single from the album, also entitled ""Highwayman, and especially written for them by tunesmith Jimmy Webb,"" was awarded the ACM's single of the year in 1985. In 1985, Kristofferson starred in ""Trouble in Mind"" and released ""Repossessed"",
doc2:Webb's ""Cowboy Hall of Fame"" and ""Shattered"" for the album ""It's Just a Matter of Time"". And heavyweights Johnny Cash, Waylon Jennings, Willie Nelson, and Kris Kristofferson recorded ""Highwayman"" on the album ""Highwayman"". In 1988, Toto recorded ""Home of the Brave"" on the album ""The Seventh One"". Kenny Rankin recorded ""She Moves, Eyes Follow"" for the album ""Hiding in Myself"". And in 1989, Linda Ronstadt recorded the album ""Cry Like a Rainstorm, Howl Like the Wind"", which featured four Jimmy Webb songs: ""Still Within the Sound of My Voice"" (with Webb playing piano), ""Adios"" (with orchestral arrangement by Webb), ""I
Current sentence length: 2
Current sentence length: 2
Current sentence length: 3
Current sentence length: 4
Current sentence length: 5
Current sentence length: 6
Current sentence length: 6
Current sentence length: 7
Current sentence length: 7
Current sentence length: 1
Current sentence length: 7
Current sentence length: 2
Current sentence length: 7
Current sentence length: 3
Current sentence length: 7
Current sentence length: 4
Current sentence length: 7
Current sentence length: 5
Current sentence length: 7
Current sentence length: 5
Current sentence length: 7
Current sentence length: 5
Current sentence length: 2
Current sentence length: 3
Current sentence length: 4
Current sentence length: 4
Current sentence length: 5
Current sentence length: 6
Current sentence length: 7
Current sentence length: 8
Current sentence length: 9
Current sentence length: 10
Current sentence length: 10
Current sentence length: 10
Current sentence length: 11
Current sentence length: 12
question When  did  the  character  on  Grey's  Anatomy ,  played  by  the  same  actor  who  portrayed  Rev  James  Lawson  in  "Lee  Daniel's  The  Butler",  debut ?
ques_atten.shape: torch.Size([1, 25])
text_atten.shape: torch.Size([1, 11])
torch.Size([1])
doc0:ideas of what women are. They never got to be nasty or competitive or hungry or angry. They were often just the loving wife or the nice friend. But who gets to be the bitch? Who gets to be the three-dimensional woman? The show's title, ""Grey's Anatomy"", was devised as a play on words: a reference to both Henry Gray's classic English medical textbook, ""Gray's Anatomy"" (first published in 1858 and still in print), and the title character Dr. Meredith Grey (Ellen Pompeo). Before the series debuted on March 27, 2005, a few early releases were shown to close friends
doc1:""Song Beneath the Song"", """"Grey's Anatomy"": The Music Event"" soundtrack was released, with volume four of the soundtrack released subsequently. In January 2009, Ubisoft announced that it had signed a licensing agreement with ABC Studios to develop a video game based on ""Grey's Anatomy"". Designed for the Wii, Nintendo DS, and PC, ""Grey's Anatomy: The Video Game"" was released on March 10, 2009. The game lets the player assume the role of one of the main characters, making decisions for the character's personal and professional life, and competing in a number of minigames. It has been criticized by reviewers because
doc2:explained that the show appeals to a broad audience, writing: ""Roughly 80 percent of households during prime time only have one TV set on. People are looking for shows they can watch with other household members."" ""Grey's Anatomy"" introduced a ""mc-labeling"" surge, ever since it dubbed Dempsey's character ""McDreamy"". Canadian newspaper the ""National Post"" considers this trend a ""phenomenon"". Analyzing the show's impact on culture, Dessylyn Arnold of Yahoo! Voices noted that the ""mc-labeling"" trend has been parodied on other shows including ""ER"" and """". Mark Lawson of ""The Guardian"" has credited ""Grey's Anatomy"" with popularizing the ""songtage"", or musical
Current sentence length: 2
Current sentence length: 2
Current sentence length: 2
Current sentence length: 3
question When  did  the  character  on  Grey's  Anatomy ,  played  by  the  same  actor  who  portrayed  Rev  James  Lawson  in  "Lee  Daniel's  The  Butler",  debut ?
ques_atten.shape: torch.Size([1, 25])
text_atten.shape: torch.Size([1, 18])
torch.Size([1])
doc0:David Oyelowo David Oyetokunbo Oyelowo ( ; born 1 April 1976) is an English actor and producer. His highest-profile role to date was as Martin Luther King Jr. in the 2014 biographical drama film ""Selma"". He also took the lead role in ""A United Kingdom"" (2016) as well as playing the role of a chess coach in ""Queen of Katwe"" (2016). He has played supporting roles in the films ""Rise of the Planet of the Apes"" (2011), ""Lincoln"" (2012), ""Jack Reacher"" (2012), and garnered praise for portraying Louis Gaines in ""The Butler"" (2013). On television, he played MI5 officer Danny
doc1:The film premiered at the 2012 Sundance Film Festival to critical raves. That same year Oyelowo appeared in Lee Daniels' ""The Paperboy"", which competed for the Palme d'Or at the 2012 Cannes Film Festival. Oyelowo reunited with Daniels the following year in ""The Butler"". In 2014, Oyelowo formed his own independent production company, Yoruba Saxon Productions which has co-produced movies that featured him including, ""Nightingale"", ""Captive"", ""Five Nights in Maine"", and most recently, ""A United Kingdom"". He worked with his ""Middle of Nowhere"" director Ava DuVernay again for ""Selma"" (2014), playing civil rights activist Martin Luther King Jr. The film,
doc2:those speeches, you see that he is moving in his anointing."" Oyelowo and his wife became naturalized US citizens on July 20, 2016. Oyelowo is an omoba, or prince, of the kingdom of Awe, Nigeria. He commented, ""it was useful for getting dates but probably not much else"". David Oyelowo David Oyetokunbo Oyelowo ( ; born 1 April 1976) is an English actor and producer. His highest-profile role to date was as Martin Luther King Jr. in the 2014 biographical drama film ""Selma"". He also took the lead role in ""A United Kingdom"" (2016) as well as playing the role
